pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
50,c,,,,,24,2,98,2,731.5730406999355,,731.561692200019,731.5730406999355,732.5727464000229,732.5727464000229,732.5727464000229,732.5727464000229,732.5727464000229,733.5732333000051,733.5732333000051,734.2801925999811,c,1,0.6818349999375641,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,24,3,99,0,734.2900077999802,,734.2820848999545,734.2900077999802,735.2896119999932,735.2896119999932,735.2896119999932,735.2896119999932,735.2896119999932,736.3061095000012,736.3061095000012,736.9143311999505,x,1,0.6008725999854505,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,25,0,100,3,736.923360500019,,736.9162798000034,736.923360500019,737.9395536000375,737.9395536000375,737.9395536000375,737.9395536000375,737.9395536000375,738.923314500018,738.923314500018,739.4438469000161,z,1,0.5128074999665841,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,25,1,101,1,739.4566228999756,,739.4448219999904,739.4566228999756,740.4563918999629,740.4563918999629,740.4563918999629,740.4563918999629,740.4563918999629,741.4728788000066,741.4728788000066,742.1143915000139,v,1,0.6290039999876171,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,25,2,102,2,742.1232026999351,,742.1164301999379,742.1232026999351,743.1231426999439,743.1231426999439,743.1231426999439,743.1231426999439,743.1231426999439,744.139525800012,744.139525800012,744.9312516000355,c,1,0.7765824000816792,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,25,3,103,0,744.9402391000185,,744.933200999978,744.9402391000185,745.9563601999544,745.9563601999544,745.9563601999544,745.9563601999544,745.9563601999544,746.9399788000155,746.9399788000155,747.5285900000017,x,1,0.5743983999127522,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,26,0,104,2,747.5398137000157,,747.5298851999687,747.5398137000157,748.5399244000437,748.5399244000437,748.5399244000437,748.5399244000437,748.5399244000437,749.5400616000406,749.5400616000406,750.1449536000146,c,1,0.6029686001129448,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,26,1,105,3,750.1568429999752,,750.1458779999521,750.1568429999752,751.1565634999424,751.1565634999424,751.1565634999424,751.1565634999424,751.1565634999424,752.1566851999378,752.1566851999378,752.7612955999793,z,1,0.5924432000610977,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,26,2,106,1,752.7737905000104,,752.7622240999481,752.7737905000104,753.7734329999657,753.7734329999657,753.7734329999657,753.7734329999657,753.7734329999657,754.7739013000391,754.7739013000391,755.377854899969,v,1,0.5909522000001743,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,26,3,107,0,755.390239499975,,755.3787850999506,755.390239499975,756.3900635000318,756.3900635000318,756.3900635000318,756.3900635000318,756.3900635000318,757.3907245999435,757.3907245999435,757.9975762999384,x,1,0.5983570000389591,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,27,0,108,0,758.0070810000179,,757.999649800011,758.0070810000179,759.0072316000005,759.0072316000005,759.0072316000005,759.0072316000005,759.0072316000005,760.0072133999784,760.0072133999784,760.7281374000013,x,1,0.7126943999901414,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,27,1,109,3,760.7404723999789,,760.7290737000294,760.7404723999789,761.7566281999461,761.7566281999461,761.7566281999461,761.7566281999461,761.7566281999461,762.773441700032,762.773441700032,763.3822545999428,z,1,0.5982976000523195,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,27,2,110,2,763.4067564000143,,763.384476599982,763.4067564000143,764.3902925000293,764.3902925000293,764.3902925000293,764.3902925000293,764.4072603000095,765.3905820000218,765.3905820000218,766.0958270999836,c,1,0.6892146000172943,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,27,3,111,1,766.107091599959,,766.097134700045,766.107091599959,767.1071756000165,767.1071756000165,767.1071756000165,767.1071756000165,767.1071756000165,768.1073328000493,768.1073328000493,768.8780675999587,v,1,0.7658654000842944,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,28,0,112,1,768.8905904999701,,768.87896979996,768.8905904999701,769.8905951000052,769.8905951000052,769.8905951000052,769.8905951000052,769.8905951000052,770.8906815999653,770.8906815999653,771.5450394999934,v,1,0.6389054000610486,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,28,1,113,0,771.5574732000241,,771.5459724999964,771.5574732000241,772.5571579999523,772.5571579999523,772.5571579999523,772.5571579999523,772.5571579999523,773.5574683999876,773.5574683999876,774.2616137999576,x,1,0.7020399000030011,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,28,2,114,3,774.274083700031,,774.2625314999605,774.274083700031,775.2738558000419,775.2738558000419,775.2738558000419,775.2738558000419,775.2738558000419,776.274170299992,776.274170299992,776.8118815999478,z,1,0.5268713999539614,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,28,3,115,2,776.8241475999821,,776.8128006999614,776.8241475999821,777.824238799978,777.824238799978,777.824238799978,777.824238799978,777.824238799978,778.8242096999893,778.8242096999893,779.4448153999401,c,1,0.6133349000010639,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,29,0,116,2,779.4577481000451,,779.4457164000487,779.4577481000451,780.4578425999498,780.4578425999498,780.4578425999498,780.4578425999498,780.4578425999498,781.4574767999584,781.4574767999584,782.1451295999577,c,1,0.6794880001107231,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,29,1,117,1,782.1573989000171,,782.1460489999736,782.1573989000171,783.157610299997,783.157610299997,783.157610299997,783.157610299997,783.157610299997,784.1578608000418,784.1578608000418,784.7623414000263,v,1,0.6032191999256611,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,29,2,118,0,784.7742458999855,,784.7632538999896,784.7742458999855,785.7744202000322,785.7744202000322,785.7744202000322,785.7744202000322,785.7744202000322,786.7744713999564,786.7744713999564,787.5115697999718,x,1,0.7251465000445023,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,29,3,119,3,787.5242103999481,,787.5124716999708,787.5242103999481,788.524338999996,788.524338999996,788.524338999996,788.524338999996,788.524338999996,789.5243208999746,789.5243208999746,790.1455985000357,z,1,0.6151499999687076,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,30,0,120,0,790.1580038999673,,790.1465162000386,790.1580038999673,791.1576944999397,791.1576944999397,791.1576944999397,791.1576944999397,791.1576944999397,792.1575882999459,792.1575882999459,792.8616322999587,x,1,0.6887844000011683,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,30,1,121,1,792.874254400027,,792.8626880999655,792.874254400027,793.8745015000459,793.8745015000459,793.8745015000459,793.8745015000459,793.8745015000459,794.8747104000067,794.8747104000067,795.3622351000085,v,1,0.4752822999143973,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,30,2,122,2,795.3747231999878,,795.3632085999707,795.3747231999878,796.3748952000169,796.3748952000169,796.3748952000169,796.3748952000169,796.3748952000169,797.3751378000015,797.3751378000015,797.9623110999819,c,1,0.575477399979718,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,30,3,123,3,797.9750608999748,,797.9636284000007,797.9750608999748,798.974713500007,798.974713500007,798.974713500007,798.974713500007,798.974713500007,799.9914327999577,799.9914327999577,800.6292204000056,z,1,0.6362580000422895,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,31,0,124,0,800.6416648000013,,800.6301491999766,800.6416648000013,801.6414245000342,801.6414245000342,801.6414245000342,801.6414245000342,801.6414245000342,802.6578902000329,802.6578902000329,803.2799215000123,x,1,0.6179766000714153,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,31,1,125,1,803.2909497999353,,803.2808518999955,803.2909497999353,804.2913287000265,804.2913287000265,804.2913287000265,804.2913287000265,804.2913287000265,805.307959400001,805.307959400001,805.6463800000492,v,1,0.3319845999358222,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,31,2,126,3,805.6584581000498,,805.6473128000507,805.6584581000498,806.6583666999359,806.6583666999359,806.6583666999359,806.6583666999359,806.6583666999359,807.6584471999668,807.6584471999668,808.0958795000333,z,1,0.4323893999680877,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,31,3,127,2,808.1083340999903,,808.0968695000047,808.1083340999903,809.1081962999888,809.1081962999888,809.1081962999888,809.1081962999888,809.1081962999888,810.1083448999561,810.1083448999561,810.8463298999704,c,1,0.7208085000747815,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,32,0,128,2,810.8586913000327,,810.8473679999588,810.8586913000327,811.8584164000349,811.8584164000349,811.8584164000349,811.8584164000349,811.8584164000349,812.8585055000149,812.8585055000149,814.3161084000021,c,1,1.4274804999586195,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,32,1,129,3,814.3253167000366,,814.3182359000202,814.3253167000366,815.3251259999815,815.3251259999815,815.3251259999815,815.3251259999815,815.3251259999815,816.3414782000473,816.3414782000473,816.9163084999891,z,1,0.5453896999824792,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,32,2,130,0,816.9252654999727,,816.9182137999451,816.9252654999727,817.9252949999645,817.9252949999645,817.9252949999645,817.9252949999645,817.9252949999645,818.9255586999934,818.9255586999934,819.5460068000248,x,1,0.6168883999343961,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,32,3,131,1,819.5584704000503,,819.547024999978,819.5584704000503,820.5585057999706,820.5585057999706,820.5585057999706,820.5585057999706,820.5585057999706,821.5587912000483,821.5587912000483,822.1297064999817,v,1,0.5691076000221074,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,33,0,132,2,822.1423370999983,,822.1309746999759,822.1423370999983,823.1419535999885,823.1419535999885,823.1419535999885,823.1419535999885,823.1419535999885,824.1422607999993,824.1422607999993,824.8305888000177,c,1,0.6820840999716893,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,33,1,133,0,824.8420416000299,,824.83155360003,824.8420416000299,825.8422688000137,825.8422688000137,825.8422688000137,825.8422688000137,825.8422688000137,826.875156700029,826.875156700029,827.6501287999563,x,1,0.750422100070864,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,33,2,134,3,827.6752519999864,,827.6524900000077,827.6752519999864,828.6586969000055,828.6586969000055,828.6586969000055,828.6586969000055,828.6756079000188,829.6586011999752,829.6586011999752,830.2141586999642,z,1,0.5465626999503002,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,33,3,135,1,830.2256838999456,,830.2154656000203,830.2256838999456,831.2253146000439,831.2253146000439,831.2253146000439,831.2253146000439,831.2253146000439,832.2419997999677,832.2419997999677,833.1138543999987,v,1,0.8571154000237584,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,34,0,136,3,833.1256984999636,,833.1150996000506,833.1256984999636,834.1257881999481,834.1257881999481,834.1257881999481,834.1257881999481,834.1257881999481,835.125749400002,835.125749400002,835.6467064999742,z,1,0.5103249000385404,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,34,1,137,2,835.6590314999921,,835.6477872999385,835.6590314999921,836.659329899936,836.659329899936,836.659329899936,836.659329899936,836.659329899936,837.6592717999592,837.6592717999592,838.2970014000311,c,1,0.6352114999899641,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,34,2,138,1,838.309267399949,,838.2979524999391,838.309267399949,839.3095691000344,839.3095691000344,839.3095691000344,839.3095691000344,839.3095691000344,840.3253941000439,840.3253941000439,840.9494993999833,v,1,0.6067565000848845,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,34,3,139,0,840.9593183000106,,840.9517591999611,840.9593183000106,841.9756636000238,841.9756636000238,841.9756636000238,841.9756636000238,841.9756636000238,842.9593077000463,842.9593077000463,843.7465227999492,x,1,0.7713257999857888,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,35,0,140,2,843.7594520000275,,843.7474257999565,843.7594520000275,844.7595499999588,844.7595499999588,844.7595499999588,844.7595499999588,844.7595499999588,845.7925383000402,845.7925383000402,846.4680442999816,c,1,0.6556712000165135,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,35,1,141,3,846.4923376999795,,846.4703477999428,846.4923376999795,847.4922216000268,847.4922216000268,847.4922216000268,847.4922216000268,847.509380799951,848.4760350999422,848.4760350999422,849.0851585000055,z,1,0.582188899978064,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,35,2,142,0,849.1091746999882,,849.0878445999697,849.1091746999882,850.092855899944,850.092855899944,850.092855899944,850.092855899944,850.1096551000373,851.0928908999776,851.0928908999776,851.6468436999712,x,1,0.5496432000072673,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,35,3,143,1,851.6595738000469,,851.647916899994,851.6595738000469,852.6591398000019,852.6591398000019,852.6591398000019,852.6591398000019,852.6591398000019,853.6592941000126,853.6592941000126,854.2811927000294,v,1,0.6098545000422746,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,36,0,144,1,854.2927641000133,,854.2828809999628,854.2927641000133,855.2928525999887,855.2928525999887,855.2928525999887,855.2928525999887,855.2928525999887,856.2929521000478,856.2929521000478,856.8648336000042,v,1,0.5648466000566259,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,36,1,145,0,856.8761256999569,,856.8660934999352,856.8761256999569,857.8760826999787,857.8760826999787,857.8760826999787,857.8760826999787,857.8760826999787,858.8922407999635,858.8922407999635,859.563395599951,x,1,0.6612983000231907,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,36,2,146,2,859.5758694999386,,859.5645314999856,859.5758694999386,860.5764305000193,860.5764305000193,860.5764305000193,860.5764305000193,860.5764305000193,861.5764446000103,861.5764446000103,862.2975216000341,c,1,0.7148101000348106,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,36,3,147,3,862.3099135999801,,862.2984970000107,862.3099135999801,863.309567600023,863.309567600023,863.309567600023,863.309567600023,863.309567600023,864.3428159999894,864.3428159999894,864.9652740999591,z,1,0.6120656999992207,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,37,0,148,1,864.976337500033,,864.966652699979,864.976337500033,865.9764041999588,865.9764041999588,865.9764041999588,865.9764041999588,865.9764041999588,866.9767149999971,866.9767149999971,867.4477970999433,v,1,0.468935800017789,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,37,1,149,3,867.4601409999887,,867.4487330999691,867.4601409999887,868.4599420999875,868.4599420999875,868.4599420999875,868.4599420999875,868.4599420999875,869.4596799999708,869.4596799999708,870.0843997000484,z,1,0.6151218999875709,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,37,2,150,2,870.0932614000048,,870.0864317000378,870.0932614000048,871.0930596999824,871.0930596999824,871.0930596999824,871.0930596999824,871.0930596999824,872.0933893000474,872.0933893000474,872.7005644999444,c,1,0.6007466999581084,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,37,3,151,0,872.7103540999815,,872.7024902999401,872.7103540999815,873.7099172000308,873.7099172000308,873.7099172000308,873.7099172000308,873.7099172000308,874.7263205000199,874.7263205000199,875.7678517999593,x,1,1.0183028999017552,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,38,0,152,0,875.7768447999842,,875.770081799943,875.7768447999842,876.7770861999597,876.7770861999597,876.7770861999597,876.7770861999597,876.7770861999597,877.7767504999647,877.7767504999647,878.4986632999498,x,1,0.7087315999669954,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,38,1,153,2,878.5099386000074,,878.4999525999883,878.5099386000074,879.5103194999974,879.5103194999974,879.5103194999974,879.5103194999974,879.5103194999974,880.5103548000334,880.5103548000334,881.0813737999415,c,1,0.5662570999702439,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,38,2,154,3,881.0937967000064,,881.0822972999886,881.0937967000064,882.0936402999796,882.0936402999796,882.0936402999796,882.0936402999796,882.0936402999796,883.0938758000266,883.0938758000266,883.9144920000108,z,1,0.8155826999573037,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,38,3,155,1,883.9267975999974,,883.9156261000317,883.9267975999974,884.9270804999396,884.9270804999396,884.9270804999396,884.9270804999396,884.9270804999396,885.92720679997,885.92720679997,886.4144550999627,v,1,0.47647460002917796,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,39,0,156,0,886.4273397000507,,886.4154286000412,886.4273397000507,887.4274844999891,887.4274844999891,887.4274844999891,887.4274844999891,887.4274844999891,888.4271096000448,888.4271096000448,889.1520106999669,x,1,0.7067526000319049,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,39,1,157,3,889.176835799939,,889.1540279999608,889.176835799939,890.1769287999487,890.1769287999487,890.1769287999487,890.1769287999487,890.2102536000311,891.1768335000379,891.1768335000379,891.9189636999508,z,1,0.7286913000280038,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,39,2,158,2,891.9436035000253,,891.9220468000276,891.9436035000253,892.9272635999369,892.9272635999369,892.9272635999369,892.9272635999369,892.9439880000427,893.9274218999781,893.9274218999781,894.4481206999626,c,1,0.5115908000152558,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,39,3,159,1,894.4604402999394,,894.4490244999761,894.4604402999394,895.461105800001,895.461105800001,895.461105800001,895.461105800001,895.461105800001,896.4768979999935,896.4768979999935,896.9143486999674,v,1,0.41697519994340837,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,40,0,160,2,896.9273359000217,,896.9152740000281,896.9273359000217,897.9271220000228,897.9271220000228,897.9271220000228,897.9271220000228,897.9271220000228,898.9274786999449,898.9274786999449,899.6813680999912,c,1,0.7462801999645308,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,40,1,161,0,899.6941677000141,,899.6823793000076,899.6941677000141,900.6941826000111,900.6941826000111,900.6941826000111,900.6941826000111,900.6941826000111,901.6939410000341,901.6939410000341,902.2819807999767,x,1,0.5739407000364736,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,40,2,162,3,902.2943436000496,,902.2829070000444,902.2943436000496,903.294146399945,903.294146399945,903.294146399945,903.294146399945,903.294146399945,904.32716049999,904.32716049999,904.635191099951,z,1,0.2985359999584034,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,40,3,163,1,904.6447748000501,,904.6371386999963,904.6447748000501,905.6441092999885,905.6441092999885,905.6441092999885,905.6441092999885,905.6441092999885,906.6605980000459,906.6605980000459,907.2688199999975,v,1,0.5997864999808371,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,41,0,164,0,907.2940203000326,,907.2710030999733,907.2940203000326,908.2940231999382,908.2940231999382,908.2940231999382,908.2940231999382,908.3273571999744,909.2776180999354,909.2776180999354,910.2665216999594,x,1,0.9803088000044227,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,41,1,165,2,910.2776244999841,,910.2678947999375,910.2776244999841,911.2775339999935,911.2775339999935,911.2775339999935,911.2775339999935,911.2775339999935,912.2775621999754,912.2775621999754,912.7505649999948,c,1,0.4403944000368938,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,41,2,166,3,912.7607071000384,,912.7515181000344,912.7607071000384,913.7611078999471,913.7611078999471,913.7611078999471,913.7611078999471,913.7611078999471,914.7611002000049,914.7611002000049,915.0657079999801,z,1,0.2986693999264389,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,41,3,167,1,915.0780408999417,,915.0666487000417,915.0780408999417,916.0775493000401,916.0775493000401,916.0775493000401,916.0775493000401,916.0775493000401,917.0780647000065,917.0780647000065,917.3823470999487,v,1,0.3011457999236882,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,42,0,168,1,917.3942678000312,,917.3834174999502,917.3942678000312,918.3943076999858,918.3943076999858,918.3943076999858,918.3943076999858,918.3943076999858,919.394463900011,919.394463900011,920.165805800003,v,1,0.7652052999474108,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,42,1,169,2,920.1779142000014,,920.1668882999802,920.1779142000014,921.1782797999913,921.1782797999913,921.1782797999913,921.1782797999913,921.1782797999913,922.1943981000222,922.1943981000222,922.965854799957,c,1,0.7555313999764621,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,42,2,170,3,922.9781752999406,,922.9667605999857,922.9781752999406,923.978003700031,923.978003700031,923.978003700031,923.978003700031,923.978003700031,924.978278500028,924.978278500028,925.4659206999931,z,1,0.48668269999325275,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,42,3,171,0,925.477883500047,,925.4668787999544,925.477883500047,926.477878900012,926.477878900012,926.477878900012,926.477878900012,926.477878900012,927.4781395000173,927.4781395000173,927.7827362000244,x,1,0.2887508999556303,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-150,z,,,,,43,0,172,3,927.7948724000016,,927.7837415999966,927.7948724000016,928.7946346999379,928.7946346999379,928.7946346999379,928.7946346999379,928.7946346999379,929.8111560000107,929.8111560000107,930.4860444000224,z,1,0.659355100011453,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
50,c,,,,,43,1,173,2,930.4948622999946,,930.4881357999984,930.4948622999946,931.4948593999725,931.4948593999725,931.4948593999725,931.4948593999725,931.4948593999725,932.4950659000315,932.4950659000315,933.1155996000161,c,1,0.60936290002428,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
-50,x,,,,,43,2,174,0,933.1284192999592,,933.1165507000405,933.1284192999592,934.1284547999967,934.1284547999967,934.1284547999967,934.1284547999967,934.1284547999967,935.1284044999629,935.1284044999629,935.9326561000198,x,1,0.7890117999631912,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
150,v,,,,,43,3,175,1,935.9449370000511,,935.9335481999442,935.9449370000511,936.9451905000024,936.9451905000024,936.9451905000024,936.9451905000024,936.9451905000024,937.9452892999398,937.9452892999398,938.5160317999544,v,1,0.5605333000421524,None,997103,001,2024-10-17_19h57.37.916,sequence learning,2024.1.5,None,2024-10-17 19h57.47.861192 +0530,
