47.5953 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
47.5971 	DATA 	Keypress: x
47.6050 	EXP 	fixation: autoDraw = False
47.6050 	EXP 	line1: autoDraw = False
47.6050 	EXP 	line2: autoDraw = False
47.6050 	EXP 	line3: autoDraw = False
47.6050 	EXP 	line4: autoDraw = False
47.6050 	EXP 	probe: autoDraw = False
47.6050 	EXP 	fixation: autoDraw = True
48.6049 	EXP 	fixation: autoDraw = False
48.6049 	EXP 	line1: autoDraw = True
48.6049 	EXP 	line2: autoDraw = True
48.6049 	EXP 	line3: autoDraw = True
48.6049 	EXP 	line4: autoDraw = True
49.6056 	INFO 	Keyboard events cleared
49.6052 	EXP 	probe: autoDraw = True
50.3292 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
50.3309 	DATA 	Keypress: v
